timestamp_ist,location_district,latitude,longitude,elevation_m,temperature_2m_degC,relative_humidity_2m_pct,dew_point_2m_degC,precipitation_mm,wind_speed_10m_kmh,solar_radiation_Wm2,soil_moisture_0_to_7cm_m3m3,leaf_wetness_status,soil_ph_status,data_provenance
2022-08-31T18:00,Coimbatore,11.0168,76.9558,431.0,23.4,92,22.1,5.4,2.1,10.0,0.421,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-08-31T19:00,Coimbatore,11.0168,76.9558,431.0,23.4,93,22.2,0.8,5.0,0.0,0.418,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-08-31T20:00,Coimbatore,11.0168,76.9558,431.0,23.3,92,21.9,0.9,1.3,0.0,0.418,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-08-31T21:00,Coimbatore,11.0168,76.9558,431.0,22.7,93,21.6,0.6,4.3,0.0,0.415,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-08-31T22:00,Coimbatore,11.0168,76.9558,431.0,22.5,94,21.5,0.1,2.2,0.0,0.409,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-08-31T23:00,Coimbatore,11.0168,76.9558,431.0,22.1,97,21.7,0.0,5.0,0.0,0.404,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T00:00,Coimbatore,11.0168,76.9558,431.0,21.8,99,21.6,0.0,5.6,0.0,0.401,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T01:00,Coimbatore,11.0168,76.9558,431.0,21.6,99,21.5,0.0,5.2,0.0,0.398,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T02:00,Coimbatore,11.0168,76.9558,431.0,21.5,99,21.4,0.0,4.4,0.0,0.395,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T03:00,Coimbatore,11.0168,76.9558,431.0,21.5,99,21.4,0.0,2.9,0.0,0.393,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T04:00,Coimbatore,11.0168,76.9558,431.0,21.3,99,21.2,0.0,2.2,0.0,0.392,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T05:00,Coimbatore,11.0168,76.9558,431.0,21.3,100,21.3,0.0,4.5,0.0,0.39,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T06:00,Coimbatore,11.0168,76.9558,431.0,21.6,98,21.4,0.0,4.6,3.0,0.389,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T07:00,Coimbatore,11.0168,76.9558,431.0,22.4,95,21.5,0.0,5.6,63.0,0.388,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T08:00,Coimbatore,11.0168,76.9558,431.0,23.8,88,21.7,0.0,4.6,221.0,0.386,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T09:00,Coimbatore,11.0168,76.9558,431.0,25.6,80,21.9,0.0,2.5,446.0,0.384,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T10:00,Coimbatore,11.0168,76.9558,431.0,27.1,72,21.6,0.0,2.6,643.0,0.381,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T11:00,Coimbatore,11.0168,76.9558,431.0,26.8,71,21.0,0.2,4.4,502.0,0.38,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T12:00,Coimbatore,11.0168,76.9558,431.0,26.6,74,21.6,0.1,2.8,491.0,0.379,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T13:00,Coimbatore,11.0168,76.9558,431.0,24.8,82,21.6,3.3,6.9,254.0,0.413,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T14:00,Coimbatore,11.0168,76.9558,431.0,24.3,88,22.2,1.1,3.9,215.0,0.416,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T15:00,Coimbatore,11.0168,76.9558,431.0,24.3,89,22.3,2.1,3.5,170.0,0.421,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T16:00,Coimbatore,11.0168,76.9558,431.0,23.8,92,22.4,0.4,5.9,110.0,0.415,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T17:00,Coimbatore,11.0168,76.9558,431.0,25.1,83,22.0,0.2,4.2,109.0,0.391,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T18:00,Coimbatore,11.0168,76.9558,431.0,23.9,92,22.5,0.0,2.5,40.0,0.389,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T19:00,Coimbatore,11.0168,76.9558,431.0,23.3,96,22.6,0.0,4.4,0.0,0.387,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T20:00,Coimbatore,11.0168,76.9558,431.0,22.9,98,22.6,0.2,5.4,0.0,0.387,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T21:00,Coimbatore,11.0168,76.9558,431.0,22.6,98,22.3,0.7,7.0,0.0,0.394,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T22:00,Coimbatore,11.0168,76.9558,431.0,22.3,98,22.1,0.4,5.8,0.0,0.397,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-01T23:00,Coimbatore,11.0168,76.9558,431.0,22.0,98,21.7,0.6,3.0,0.0,0.402,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T00:00,Coimbatore,11.0168,76.9558,431.0,21.9,98,21.6,0.2,4.4,0.0,0.401,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T01:00,Coimbatore,11.0168,76.9558,431.0,21.8,96,21.1,0.0,6.1,0.0,0.398,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T02:00,Coimbatore,11.0168,76.9558,431.0,21.8,96,21.1,0.0,1.8,0.0,0.396,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T03:00,Coimbatore,11.0168,76.9558,431.0,21.9,96,21.2,0.0,2.9,0.0,0.393,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T04:00,Coimbatore,11.0168,76.9558,431.0,22.0,94,21.0,0.0,2.4,0.0,0.391,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T05:00,Coimbatore,11.0168,76.9558,431.0,21.9,97,21.4,0.0,3.5,0.0,0.389,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T06:00,Coimbatore,11.0168,76.9558,431.0,21.7,98,21.3,0.0,3.1,2.0,0.388,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T07:00,Coimbatore,11.0168,76.9558,431.0,22.7,92,21.4,0.0,2.9,102.0,0.386,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T08:00,Coimbatore,11.0168,76.9558,431.0,24.2,84,21.3,0.0,1.9,316.0,0.384,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T09:00,Coimbatore,11.0168,76.9558,431.0,25.5,78,21.3,0.1,5.4,439.0,0.383,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T10:00,Coimbatore,11.0168,76.9558,431.0,26.8,72,21.4,0.1,6.9,660.0,0.381,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T11:00,Coimbatore,11.0168,76.9558,431.0,27.8,68,21.3,0.1,6.7,751.0,0.378,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T12:00,Coimbatore,11.0168,76.9558,431.0,28.4,66,21.6,0.1,8.7,807.0,0.375,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T13:00,Coimbatore,11.0168,76.9558,431.0,28.6,67,21.8,0.1,9.7,768.0,0.372,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T14:00,Coimbatore,11.0168,76.9558,431.0,27.4,72,21.8,1.6,14.2,736.0,0.383,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T15:00,Coimbatore,11.0168,76.9558,431.0,27.3,74,22.2,0.2,12.6,555.0,0.382,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T16:00,Coimbatore,11.0168,76.9558,431.0,26.7,75,21.8,0.0,12.3,379.0,0.379,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T17:00,Coimbatore,11.0168,76.9558,431.0,24.9,85,22.2,0.1,13.5,138.0,0.355,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T18:00,Coimbatore,11.0168,76.9558,431.0,24.4,86,22.0,0.0,6.7,56.0,0.355,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T19:00,Coimbatore,11.0168,76.9558,431.0,23.9,89,21.9,0.0,5.9,0.0,0.355,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T20:00,Coimbatore,11.0168,76.9558,431.0,23.6,89,21.7,0.0,5.6,0.0,0.355,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T21:00,Coimbatore,11.0168,76.9558,431.0,23.4,89,21.5,0.0,9.1,0.0,0.354,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T22:00,Coimbatore,11.0168,76.9558,431.0,23.3,87,21.1,0.0,9.5,0.0,0.354,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-02T23:00,Coimbatore,11.0168,76.9558,431.0,23.1,87,20.9,0.0,9.5,0.0,0.354,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T00:00,Coimbatore,11.0168,76.9558,431.0,23.0,88,20.9,0.0,9.1,0.0,0.354,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T01:00,Coimbatore,11.0168,76.9558,431.0,22.7,90,21.0,0.0,8.5,0.0,0.353,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T02:00,Coimbatore,11.0168,76.9558,431.0,22.7,90,21.0,0.0,8.3,0.0,0.353,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T03:00,Coimbatore,11.0168,76.9558,431.0,22.6,90,21.0,0.0,8.7,0.0,0.353,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T04:00,Coimbatore,11.0168,76.9558,431.0,22.3,92,20.9,0.0,7.3,0.0,0.353,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T05:00,Coimbatore,11.0168,76.9558,431.0,21.5,96,20.9,0.0,6.2,0.0,0.346,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T06:00,Coimbatore,11.0168,76.9558,431.0,22.2,94,21.3,0.0,3.3,3.0,0.346,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T07:00,Coimbatore,11.0168,76.9558,431.0,23.9,88,21.7,0.0,3.2,115.0,0.345,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T08:00,Coimbatore,11.0168,76.9558,431.0,25.5,81,22.0,0.0,4.7,344.0,0.344,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T09:00,Coimbatore,11.0168,76.9558,431.0,26.8,75,22.0,0.0,10.9,580.0,0.343,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T10:00,Coimbatore,11.0168,76.9558,431.0,27.4,72,22.0,0.0,14.8,708.0,0.34,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T11:00,Coimbatore,11.0168,76.9558,431.0,28.4,69,22.2,0.0,9.7,826.0,0.338,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T12:00,Coimbatore,11.0168,76.9558,431.0,29.5,64,22.0,0.0,11.8,946.0,0.334,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T13:00,Coimbatore,11.0168,76.9558,431.0,29.6,65,22.3,0.0,14.0,929.0,0.331,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T14:00,Coimbatore,11.0168,76.9558,431.0,29.7,61,21.4,0.2,15.9,859.0,0.329,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T15:00,Coimbatore,11.0168,76.9558,431.0,28.9,67,22.2,0.0,17.8,583.0,0.327,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T16:00,Coimbatore,11.0168,76.9558,431.0,28.2,70,22.3,0.0,16.4,453.0,0.325,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T17:00,Coimbatore,11.0168,76.9558,431.0,27.0,76,22.4,0.0,15.3,256.0,0.311,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T18:00,Coimbatore,11.0168,76.9558,431.0,25.5,82,22.2,0.0,13.7,62.0,0.311,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T19:00,Coimbatore,11.0168,76.9558,431.0,24.7,84,21.9,0.0,13.5,0.0,0.311,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T20:00,Coimbatore,11.0168,76.9558,431.0,24.5,84,21.7,0.0,14.0,0.0,0.312,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T21:00,Coimbatore,11.0168,76.9558,431.0,24.1,86,21.7,0.0,13.8,0.0,0.312,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T22:00,Coimbatore,11.0168,76.9558,431.0,23.7,87,21.5,0.0,14.3,0.0,0.312,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-03T23:00,Coimbatore,11.0168,76.9558,431.0,23.3,89,21.4,0.0,13.0,0.0,0.312,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T00:00,Coimbatore,11.0168,76.9558,431.0,23.0,91,21.4,0.0,12.5,0.0,0.312,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T01:00,Coimbatore,11.0168,76.9558,431.0,22.8,92,21.4,0.0,11.5,0.0,0.313,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T02:00,Coimbatore,11.0168,76.9558,431.0,22.5,94,21.5,0.0,7.9,0.0,0.313,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T03:00,Coimbatore,11.0168,76.9558,431.0,22.0,97,21.5,0.0,8.9,0.0,0.313,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T04:00,Coimbatore,11.0168,76.9558,431.0,21.8,98,21.5,0.0,10.9,0.0,0.313,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T05:00,Coimbatore,11.0168,76.9558,431.0,22.0,96,21.4,0.0,6.1,0.0,0.311,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T06:00,Coimbatore,11.0168,76.9558,431.0,22.6,93,21.4,0.0,7.0,2.0,0.312,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T07:00,Coimbatore,11.0168,76.9558,431.0,24.0,87,21.7,0.0,4.6,113.0,0.312,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T08:00,Coimbatore,11.0168,76.9558,431.0,25.5,81,22.1,0.0,3.3,301.0,0.311,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T09:00,Coimbatore,11.0168,76.9558,431.0,26.9,75,22.0,0.0,5.2,519.0,0.31,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T10:00,Coimbatore,11.0168,76.9558,431.0,28.1,71,22.3,0.0,10.2,773.0,0.307,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T11:00,Coimbatore,11.0168,76.9558,431.0,28.3,69,22.1,0.0,11.5,858.0,0.305,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T12:00,Coimbatore,11.0168,76.9558,431.0,29.0,67,22.3,0.0,11.4,916.0,0.302,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T13:00,Coimbatore,11.0168,76.9558,431.0,30.2,63,22.3,0.0,12.5,914.0,0.299,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T14:00,Coimbatore,11.0168,76.9558,431.0,29.9,62,22.0,0.0,11.0,782.0,0.297,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T15:00,Coimbatore,11.0168,76.9558,431.0,28.6,69,22.3,0.7,8.5,529.0,0.303,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T16:00,Coimbatore,11.0168,76.9558,431.0,27.4,76,22.9,0.5,14.2,416.0,0.307,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T17:00,Coimbatore,11.0168,76.9558,431.0,27.1,77,22.7,0.0,9.6,188.0,0.288,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T18:00,Coimbatore,11.0168,76.9558,431.0,25.7,84,22.8,0.0,14.5,50.0,0.289,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T19:00,Coimbatore,11.0168,76.9558,431.0,24.9,89,22.9,0.0,13.5,0.0,0.289,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T20:00,Coimbatore,11.0168,76.9558,431.0,24.1,92,22.6,0.0,13.6,0.0,0.289,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T21:00,Coimbatore,11.0168,76.9558,431.0,23.6,93,22.4,0.0,12.1,0.0,0.29,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T22:00,Coimbatore,11.0168,76.9558,431.0,23.0,96,22.3,0.0,3.2,0.0,0.29,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-04T23:00,Coimbatore,11.0168,76.9558,431.0,23.1,94,22.2,0.1,2.5,0.0,0.291,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2022-09-05T00:00,Coimbatore,11.0168,76.9558,431.0,22.7,98,22.3,0.2,3.9,0.0,0.293,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
